Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
12947,Female,East,Basic,E-wallet,27.0,38,3.0,21.8,1
12948,Female,West,Pro,Paypal,41.0,122,2.0,82.65,1
12949,Male,North,Basic,Credit card,33.0,20,3.0,79.51,1
12950,Unknown,South,Basic,Paypal,23.0,36,4.0,72.18,1
12951,Non-Binary,West,Pro,Credit card,38.0,11,1.0,68.66,1
12952,Female,West,Pro,Crypto,25.0,14,5.0,100.71,1
12953,Female,North,Basic,Crypto,49.0,148,0.0,2.11,1
12954,Female,North,Basic,Crypto,38.0,84,1.0,79.54,1
12955,Unknown,East,Plus,E-wallet,31.0,91,1.0,158.49,1
12956,Female,West,Pro,,35.0,99,2.0,100.06,1
12957,Female,South,Basic,Crypto,43.0,173,1.0,20.85,1
12958,Non-Binary,North,Plus,Paypal,35.0,108,3.0,30.04,1
12959,Male,West,Basic,E-wallet,55.0,85,4.0,0.0,1
12960,Non-Binary,North,Plus,E-wallet,45.0,137,0.0,99.72,1
12961,Male,East,Basic,Paypal,38.0,81,1.0,41.83,0
12962,Male,West,Basic,E-wallet,24.0,65,1.0,0.0,0
12963,Male,West,Basic,Paypal,32.0,117,5.0,41.43,1
12964,Unknown,East,Basic,Credit card,38.0,116,3.0,0.0,1
12965,Non-Binary,South,Pro,Paypal,25.0,166,2.0,99.46,1
12966,Female,North,Pro,Credit card,46.0,21,3.0,86.17,1
12967,Female,East,Plus,E-wallet,24.0,85,2.0,155.75,1
12968,Female,West,Basic,Credit card,27.0,169,3.0,72.44,1
12969,Unknown,East,Basic,Paypal,28.0,133,2.0,,1
12970,Female,West,Basic,Credit card,41.0,109,1.0,82.09,0
12971,Male,East,Basic,Crypto,25.0,179,2.0,0.85,1
12972,Male,South,Pro,Paypal,16.0,164,0.0,38.73,1
12973,Female,West,Basic,,,5,4.0,71.46,1
12974,Female,East,Pro,Credit card,29.0,72,3.0,56.62,1
12975,Male,South,Pro,E-wallet,23.0,156,0.0,27.61,1
12976,Male,South,Basic,E-wallet,26.0,100,3.0,0.0,1
12977,Non-Binary,North,Pro,Paypal,51.0,178,2.0,91.57,0
12978,Male,West,Basic,Paypal,27.0,76,1.0,20.92,1
12979,Female,North,Basic,Credit card,32.0,26,1.0,73.3,0
12980,Unknown,South,Pro,Paypal,29.0,164,3.0,,1
12981,Female,North,Basic,Paypal,21.0,173,1.0,0.0,1
12982,Male,North,Basic,E-wallet,26.0,97,3.0,19.24,0
12983,Female,East,Pro,Paypal,20.0,24,2.0,6.5,1
12984,Non-Binary,North,Basic,Credit card,43.0,164,2.0,10.15,1
12985,Female,South,Pro,Paypal,35.0,150,1.0,119.53,1
12986,Unknown,North,Basic,Paypal,58.0,153,2.0,114.64,1
12987,Male,West,Basic,Paypal,26.0,75,4.0,13.51,1
12988,Female,East,Plus,Crypto,,119,0.0,140.36,1
12989,Female,South,Pro,Paypal,,179,1.0,89.31,1
12990,Non-Binary,North,Basic,Credit card,44.0,2,0.0,56.38,0
12991,Male,West,Basic,E-wallet,37.0,72,5.0,72.83,1
12992,Non-Binary,South,Plus,E-wallet,22.0,110,0.0,,1
12993,Female,North,Basic,Crypto,51.0,78,1.0,72.13,0
12994,Male,East,Pro,Credit card,33.0,71,2.0,64.41,1
12995,Male,North,Pro,E-wallet,29.0,155,2.0,148.99,1
12996,Non-Binary,South,Pro,E-wallet,45.0,33,2.0,122.61,0
12997,Male,South,Pro,Paypal,33.0,83,2.0,52.39,1
12998,Male,South,Pro,Paypal,22.0,64,0.0,89.65,1
12999,Male,West,Pro,Paypal,34.0,28,1.0,67.54,0
13000,Non-Binary,North,Plus,Crypto,26.0,3,6.0,,1
13001,Female,North,Pro,Paypal,3.0,118,3.0,73.17,1
13002,Female,North,Basic,Credit card,25.0,165,2.0,0.76,1
13003,Male,East,Basic,Crypto,28.0,129,2.0,51.29,1
13004,Female,West,Pro,E-wallet,22.0,112,2.0,98.74,1
13005,Female,West,Plus,E-wallet,39.0,91,2.0,108.44,0
13006,Non-Binary,East,Basic,,26.0,75,1.0,84.68,1
13007,Unknown,West,Basic,Credit card,38.0,124,2.0,,1
13008,Male,East,Plus,E-wallet,21.0,43,0.0,190.97,0
13009,Female,South,Pro,Credit card,43.0,113,0.0,77.2,1
13010,Male,South,Basic,Credit card,21.0,104,2.0,0.0,1
13011,Female,West,Pro,Credit card,10.0,94,2.0,131.84,0
13012,Male,South,Plus,Paypal,46.0,116,1.0,132.56,1
13013,Male,South,Plus,E-wallet,25.0,100,0.0,125.94,1
13014,Male,South,Pro,Credit card,,31,2.0,92.45,1
13015,Female,North,Basic,,39.0,130,1.0,0.0,0
13016,Male,South,Plus,,41.0,16,1.0,171.63,1
13017,Female,North,Pro,E-wallet,,118,0.0,54.36,1
13018,Female,East,Plus,Crypto,35.0,139,3.0,153.22,1
13019,Male,East,Basic,E-wallet,35.0,63,1.0,61.99,1
13020,Female,East,Basic,E-wallet,46.0,77,3.0,80.48,1
13021,Male,East,Basic,E-wallet,35.0,40,2.0,74.15,0
13022,Female,East,Basic,Paypal,26.0,1,0.0,86.56,0
13023,Female,South,Pro,E-wallet,39.0,33,1.0,83.26,0
13024,Male,South,Plus,Crypto,12.0,124,3.0,64.65,1
13025,Male,South,Pro,Credit card,47.0,87,3.0,77.02,1
13026,Male,East,Plus,E-wallet,47.0,111,2.0,186.27,0
13027,Unknown,East,Basic,Paypal,45.0,39,0.0,5.98,0
13028,Female,North,Pro,E-wallet,45.0,54,5.0,69.4,1
13029,Female,West,Plus,E-wallet,33.0,125,0.0,110.98,0
13030,Female,South,Pro,Crypto,32.0,73,1.0,113.09,1
13031,Male,West,Pro,Crypto,21.0,178,1.0,58.05,0
13032,Female,East,Pro,Paypal,51.0,4,2.0,73.82,0
13033,Female,East,Pro,Paypal,29.0,55,2.0,108.06,1
13034,Male,East,Basic,Paypal,37.0,117,2.0,26.73,1
13035,Male,West,Plus,Paypal,36.0,148,0.0,223.14,1
13036,Male,North,Plus,Paypal,20.0,57,3.0,144.65,1
13037,Female,East,Basic,Credit card,16.0,92,2.0,0.0,1
13038,Unknown,North,Pro,Credit card,34.0,30,2.0,112.81,1
13039,Male,North,Pro,Paypal,29.0,173,3.0,,1
13040,Female,South,Pro,Paypal,33.0,154,2.0,113.12,1
13041,Male,West,Pro,Credit card,,106,1.0,67.6,1
13042,Unknown,East,Plus,Crypto,36.0,158,1.0,172.54,1
13043,Male,North,Basic,Credit card,41.0,168,1.0,19.6,1
13044,Female,West,Basic,Paypal,38.0,44,1.0,0.0,1
13045,Female,West,Plus,Crypto,,163,0.0,186.24,0
13046,Female,East,Pro,Paypal,23.0,1,0.0,,1
13047,Female,South,Plus,E-wallet,36.0,61,2.0,200.9,1
13048,Male,South,Basic,Crypto,34.0,148,0.0,0.0,1
13049,Male,North,Basic,Paypal,43.0,161,2.0,29.59,1
13050,Male,South,Plus,,32.0,85,4.0,141.75,1
13051,Male,South,Basic,Paypal,31.0,12,0.0,67.1,0
13052,Female,South,Plus,Credit card,31.0,18,1.0,165.24,1
13053,Male,West,Plus,Crypto,24.0,160,1.0,144.95,1
13054,Male,East,Pro,Credit card,48.0,123,4.0,149.06,1
13055,Female,West,Basic,Crypto,45.0,101,2.0,,1
13056,Unknown,West,Pro,Paypal,21.0,103,3.0,146.59,1
13057,Female,East,Plus,Credit card,42.0,48,1.0,174.55,0
13058,Male,West,Basic,Crypto,,2,2.0,12.49,0
13059,Male,North,Basic,Crypto,43.0,165,1.0,111.78,0
13060,Unknown,North,Basic,Crypto,27.0,70,2.0,84.87,1
13061,Male,West,Basic,E-wallet,37.0,14,5.0,65.33,1
13062,Male,South,Plus,,14.0,37,2.0,145.55,1
13063,Female,West,Plus,Paypal,22.0,152,4.0,115.0,1
13064,Female,South,Plus,Paypal,,60,1.0,111.56,1
13065,Female,West,Pro,Paypal,26.0,177,2.0,85.85,1
13066,Male,North,Pro,Crypto,25.0,9,1.0,107.12,1
13067,Male,South,Basic,Paypal,47.0,99,4.0,0.0,1
13068,Unknown,North,Pro,Crypto,56.0,100,2.0,125.23,1
13069,Male,West,Pro,,43.0,177,1.0,24.41,1
13070,Female,East,Plus,Crypto,23.0,122,3.0,150.54,1
13071,Female,South,Plus,E-wallet,51.0,41,2.0,210.06,1
13072,Female,South,Plus,Credit card,18.0,179,3.0,249.15,1
13073,Male,West,Plus,Paypal,,173,2.0,165.2,1
13074,Male,West,Plus,E-wallet,34.0,39,2.0,154.2,1
13075,Female,South,Basic,Paypal,53.0,23,1.0,26.06,0
13076,Non-Binary,East,Plus,E-wallet,43.0,68,1.0,155.4,1
13077,Unknown,West,Pro,Credit card,,84,2.0,117.45,1
13078,Male,West,Basic,Credit card,24.0,167,1.0,6.26,1
13079,Male,West,Basic,Credit card,44.0,147,4.0,5.24,1
13080,Unknown,East,Pro,Credit card,28.0,28,4.0,58.85,0
13081,Female,South,Basic,Crypto,36.0,36,1.0,71.1,1
13082,Non-Binary,North,Basic,Paypal,20.0,19,1.0,48.95,0
13083,Male,West,Pro,Paypal,39.0,145,0.0,99.05,1
13084,Female,East,Plus,Paypal,38.0,3,2.0,234.72,1
13085,Female,South,Plus,,21.0,138,3.0,185.75,1
13086,Female,South,Basic,Paypal,44.0,85,4.0,112.08,1
13087,Female,East,Basic,Credit card,39.0,51,2.0,85.05,0
13088,Male,West,Basic,Paypal,41.0,42,3.0,0.0,1
13089,Female,North,Basic,Paypal,30.0,141,4.0,70.76,1
13090,Male,West,Basic,E-wallet,35.0,121,1.0,87.65,1
13091,Female,South,Plus,Crypto,34.0,172,3.0,108.5,0
13092,Unknown,North,Pro,Credit card,32.0,155,0.0,111.38,0
13093,Male,West,Basic,Credit card,35.0,131,3.0,0.0,1
13094,Non-Binary,North,Basic,Credit card,46.0,143,3.0,41.96,1
13095,Male,East,Pro,Paypal,,165,2.0,130.27,1
13096,Female,West,Pro,Credit card,22.0,150,0.0,50.49,1
13097,Unknown,South,Basic,Credit card,43.0,76,1.0,58.47,1
13098,Male,South,Plus,E-wallet,45.0,147,2.0,,1
13099,Male,North,Basic,,32.0,82,1.0,43.93,1
13100,Female,East,Basic,E-wallet,39.0,148,3.0,44.77,0
13101,Male,West,Basic,Crypto,38.0,169,1.0,35.73,1
13102,Female,East,Pro,Paypal,25.0,68,0.0,57.21,1
13103,Unknown,East,Basic,,30.0,13,1.0,60.16,1
13104,Female,North,Basic,Crypto,41.0,69,3.0,61.73,0
13105,Male,North,Basic,E-wallet,,4,0.0,,0
13106,Female,West,Pro,Crypto,43.0,151,4.0,190.59,1
13107,Female,South,Basic,Credit card,47.0,156,3.0,0.0,1
13108,Male,West,Basic,Credit card,,1,0.0,3.61,1
13109,Female,East,Basic,Paypal,53.0,5,1.0,16.83,1
13110,Female,North,Basic,E-wallet,33.0,33,2.0,32.67,1
13111,Female,East,Pro,E-wallet,,21,1.0,80.51,1
13112,Male,North,Basic,Crypto,37.0,131,2.0,45.42,1
13113,Female,South,Basic,Paypal,33.0,112,1.0,0.0,1
13114,Male,East,Pro,Credit card,39.0,133,0.0,66.3,1
13115,Male,North,Basic,E-wallet,16.0,66,1.0,0.0,1
13116,Non-Binary,West,Basic,Crypto,36.0,76,3.0,37.34,1
13117,Female,West,Basic,Credit card,20.0,89,3.0,0.0,1
13118,Male,West,Plus,Credit card,24.0,115,3.0,,1
13119,Male,East,Pro,Credit card,41.0,86,0.0,124.46,1
13120,Male,North,Plus,Crypto,32.0,67,1.0,138.48,1
13121,Male,North,Plus,Crypto,40.0,161,2.0,173.56,1
13122,Male,North,Plus,Credit card,31.0,100,4.0,214.9,1
13123,Male,East,Pro,Crypto,,161,3.0,110.04,1
13124,Female,North,Pro,,31.0,56,1.0,141.24,1
13125,Female,South,Basic,Credit card,14.0,164,1.0,98.45,1
13126,Female,East,Basic,Credit card,36.0,133,1.0,30.09,1
13127,Female,South,Pro,Crypto,12.0,70,3.0,92.68,1
13128,Male,South,Plus,Paypal,19.0,172,1.0,,1
13129,Unknown,West,Basic,Paypal,25.0,168,3.0,0.0,1
13130,Non-Binary,East,Pro,Crypto,23.0,102,0.0,111.69,1
13131,Non-Binary,North,Basic,E-wallet,,132,0.0,65.96,1
13132,Non-Binary,South,Basic,Crypto,23.0,59,0.0,0.0,0
13133,Unknown,East,Basic,E-wallet,19.0,144,1.0,0.59,1
13134,Female,North,Pro,Credit card,49.0,108,0.0,33.04,1
13135,Male,West,Basic,E-wallet,27.0,100,0.0,50.41,1
13136,Female,East,Pro,Credit card,11.0,8,4.0,57.82,0
13137,Female,East,Plus,Paypal,30.0,131,3.0,215.93,1
13138,Female,East,Plus,Credit card,,169,5.0,192.74,1
13139,Female,North,Basic,E-wallet,25.0,173,3.0,96.31,0
13140,Male,South,Plus,Paypal,,73,3.0,144.43,1
13141,Male,South,Basic,Paypal,29.0,95,1.0,114.73,1
13142,Unknown,East,Basic,Crypto,22.0,128,0.0,0.0,1
13143,Female,East,Pro,E-wallet,38.0,86,2.0,104.29,0
13144,Female,North,Basic,E-wallet,45.0,114,3.0,42.1,1
13145,Male,West,Basic,Crypto,39.0,144,2.0,70.05,1
13146,Male,East,Basic,Crypto,9.0,115,0.0,13.92,1
13147,Non-Binary,East,Pro,Paypal,22.0,127,2.0,123.02,1
13148,Female,West,Basic,Crypto,34.0,90,2.0,0.0,1
13149,Female,East,Pro,Paypal,31.0,78,3.0,66.64,1
13150,Female,South,Pro,E-wallet,30.0,117,2.0,88.22,1
13151,Female,East,Pro,Crypto,24.0,6,0.0,111.47,0
13152,Male,South,Plus,E-wallet,19.0,132,2.0,106.98,1
13153,Female,North,Basic,Paypal,54.0,179,0.0,46.49,1
13154,Female,North,Basic,Credit card,34.0,115,1.0,0.0,1
13155,Female,South,Basic,Credit card,40.0,102,1.0,0.0,1
13156,Female,South,Basic,E-wallet,34.0,52,3.0,82.34,1
13157,Unknown,West,Pro,Paypal,34.0,118,1.0,126.12,1
13158,Male,South,Basic,Paypal,33.0,2,3.0,85.11,1
13159,Non-Binary,South,Basic,Credit card,22.0,61,1.0,0.0,1
13160,Male,East,Pro,Paypal,18.0,31,3.0,,1
13161,Female,West,Pro,Paypal,37.0,1,1.0,55.62,1
13162,Male,South,Pro,,35.0,79,2.0,96.83,1
13163,Male,South,Plus,Credit card,43.0,123,2.0,219.77,1
13164,Female,South,Pro,Paypal,41.0,80,2.0,87.39,1
13165,Male,East,Pro,E-wallet,25.0,52,2.0,11.54,0
13166,Female,East,Basic,Crypto,45.0,139,1.0,33.65,1
13167,Unknown,East,Plus,Credit card,41.0,123,2.0,157.74,1
13168,Male,North,Pro,E-wallet,40.0,132,2.0,134.96,0
13169,Female,East,Basic,Crypto,,3,2.0,44.72,1
13170,Female,South,Basic,Paypal,54.0,55,2.0,43.18,1
13171,Female,East,Pro,Paypal,40.0,79,1.0,89.43,0
13172,Male,East,Plus,Crypto,,44,2.0,118.62,1
13173,Male,West,Basic,E-wallet,44.0,147,2.0,27.99,1
13174,Male,South,Basic,Paypal,28.0,52,1.0,,1
13175,Male,East,Plus,Paypal,28.0,72,1.0,164.74,0
13176,Male,North,Plus,E-wallet,40.0,15,3.0,86.78,1
13177,Female,West,Basic,E-wallet,25.0,92,1.0,67.03,1
13178,Non-Binary,East,Basic,Crypto,39.0,112,2.0,40.71,1
13179,Non-Binary,West,Pro,Paypal,35.0,29,3.0,130.7,0
13180,Female,West,Basic,E-wallet,25.0,19,0.0,22.58,0
13181,Male,North,Plus,Credit card,34.0,105,1.0,173.41,0
13182,Male,North,Basic,Crypto,47.0,86,1.0,0.0,1
13183,Male,North,Basic,Crypto,34.0,179,0.0,18.13,1
13184,Male,South,Basic,,34.0,35,7.0,88.34,1
13185,Female,West,Basic,Crypto,37.0,21,0.0,63.89,0
13186,Female,East,Basic,Credit card,38.0,128,0.0,5.6,0
13187,Male,North,Basic,Crypto,30.0,20,4.0,5.37,1
13188,Male,North,Pro,,37.0,175,2.0,119.76,1
13189,Non-Binary,West,Basic,E-wallet,23.0,4,1.0,0.0,1
13190,Female,West,Plus,Paypal,26.0,119,3.0,183.68,1
13191,Male,West,Basic,Crypto,27.0,167,3.0,91.8,1
13192,Unknown,East,Pro,E-wallet,38.0,81,2.0,36.55,1
13193,Unknown,South,Basic,E-wallet,35.0,78,1.0,43.49,0
13194,Male,South,Basic,Paypal,32.0,44,2.0,46.46,0
13195,Male,North,Pro,E-wallet,40.0,158,0.0,105.03,1
13196,Female,South,Pro,E-wallet,,142,1.0,93.66,1
13197,Unknown,East,Pro,Crypto,31.0,57,2.0,134.8,0
13198,Non-Binary,South,Pro,Crypto,,44,3.0,54.07,1
13199,Male,East,Pro,E-wallet,25.0,169,2.0,60.07,1
13200,Male,North,Basic,Credit card,19.0,151,1.0,0.0,1
13201,Female,West,Plus,Paypal,35.0,37,0.0,154.27,0
13202,Female,East,Pro,E-wallet,25.0,50,4.0,126.61,1
13203,Male,West,Plus,E-wallet,29.0,23,1.0,165.09,0
13204,Non-Binary,North,Plus,Credit card,32.0,90,2.0,199.98,1
13205,Female,East,Basic,Paypal,44.0,160,2.0,25.99,1
13206,Non-Binary,East,Basic,E-wallet,43.0,146,3.0,0.0,1
13207,Non-Binary,South,Pro,E-wallet,33.0,24,1.0,83.13,0
13208,Female,East,Pro,Crypto,46.0,69,0.0,49.82,1
13209,Female,North,Pro,E-wallet,13.0,48,0.0,67.86,0
13210,Female,West,Pro,Credit card,52.0,16,3.0,26.08,1
13211,Male,East,Basic,E-wallet,40.0,148,1.0,62.0,1
13212,Female,North,Basic,Paypal,35.0,42,0.0,62.86,0
13213,Male,North,Basic,Paypal,,81,2.0,48.15,1
13214,Female,East,Pro,Credit card,29.0,149,1.0,,1
13215,Male,South,Pro,E-wallet,40.0,62,2.0,71.65,1
13216,Male,East,Basic,E-wallet,40.0,23,3.0,0.0,1
13217,Male,East,Pro,E-wallet,40.0,32,5.0,18.54,1
13218,Male,South,Basic,E-wallet,26.0,16,2.0,40.77,0
13219,Female,North,Basic,E-wallet,,175,0.0,62.19,1
13220,Female,East,Pro,Paypal,,43,3.0,102.22,0
13221,Female,South,Basic,Crypto,41.0,152,3.0,0.0,1
13222,Male,West,Pro,Paypal,,106,2.0,-10.0,1
13223,Male,West,Plus,Crypto,,98,2.0,224.91,1
13224,Male,South,Plus,Paypal,34.0,28,3.0,165.81,1
13225,Male,North,Basic,Credit card,33.0,11,0.0,75.76,1
13226,Non-Binary,South,Basic,E-wallet,40.0,99,2.0,5.13,1
13227,Male,North,Pro,Crypto,46.0,126,2.0,47.49,0
13228,Male,West,Pro,Paypal,20.0,136,3.0,0.0,1
13229,Male,East,Pro,Crypto,22.0,85,0.0,102.3,0
13230,Male,South,Basic,E-wallet,30.0,52,1.0,43.3,1
13231,Female,West,Basic,Credit card,65.0,60,2.0,,1
13232,Female,East,Pro,E-wallet,31.0,158,3.0,85.18,1
13233,Male,West,Pro,Paypal,32.0,112,2.0,,1
13234,Male,South,Basic,Paypal,40.0,47,1.0,20.74,0
13235,Male,South,Basic,Crypto,43.0,107,1.0,18.87,1
13236,Male,East,Pro,Credit card,35.0,78,2.0,57.08,1
13237,Male,South,Basic,Credit card,45.0,46,3.0,38.84,1
13238,Unknown,West,Basic,Paypal,22.0,160,0.0,28.02,1
13239,Female,East,Basic,Crypto,26.0,66,0.0,49.91,1
13240,Female,East,Basic,E-wallet,,63,1.0,28.09,1
13241,Female,West,Pro,E-wallet,34.0,121,2.0,48.69,1
13242,Female,North,Basic,Paypal,21.0,144,3.0,64.17,0
13243,Female,East,Basic,Paypal,,43,4.0,0.0,1
13244,Female,North,Basic,E-wallet,25.0,4,2.0,94.54,0
13245,Female,West,Basic,E-wallet,34.0,93,2.0,55.44,1
13246,Male,West,Pro,E-wallet,38.0,78,3.0,189.67,1
13247,Female,East,Basic,Crypto,30.0,38,1.0,0.0,1
13248,Female,South,Pro,Credit card,37.0,169,0.0,80.65,1
13249,Non-Binary,East,Basic,Paypal,29.0,101,4.0,19.72,0
13250,Female,South,Basic,Paypal,46.0,91,5.0,24.04,1
13251,Female,North,Basic,,59.0,20,3.0,23.12,1
13252,Male,South,Basic,E-wallet,30.0,174,5.0,46.29,1
13253,Female,East,Pro,Crypto,38.0,73,1.0,113.36,1
13254,Male,South,Basic,E-wallet,37.0,27,0.0,62.1,1
13255,Male,West,Plus,Paypal,35.0,148,0.0,204.22,1
13256,Male,North,Basic,Credit card,,112,0.0,0.0,1
13257,Female,West,Basic,Crypto,,27,2.0,,1
13258,Male,West,Basic,E-wallet,29.0,85,0.0,13.82,1
13259,Male,West,Pro,Paypal,47.0,101,2.0,126.01,1
13260,Non-Binary,West,Basic,Credit card,36.0,18,1.0,33.86,0
13261,Male,South,Basic,Crypto,30.0,62,1.0,95.52,1
13262,Female,West,Basic,Crypto,58.0,115,0.0,95.54,1
13263,Female,South,Basic,Paypal,32.0,179,1.0,72.65,1
13264,Male,West,Plus,Crypto,36.0,37,2.0,226.12,1
13265,Female,East,Pro,,35.0,45,2.0,46.21,0
13266,Male,West,Pro,Crypto,32.0,151,1.0,171.47,1
13267,Female,East,Pro,Credit card,38.0,91,1.0,75.52,1
13268,Female,South,Pro,Credit card,25.0,172,3.0,55.39,1
13269,Female,North,Basic,Crypto,39.0,8,3.0,0.0,1
13270,Female,South,Pro,Paypal,16.0,8,3.0,72.35,0
13271,Male,North,Basic,E-wallet,,20,5.0,0.0,1
13272,Male,North,Basic,Crypto,52.0,23,0.0,18.29,1
13273,Female,West,Pro,E-wallet,21.0,94,2.0,83.16,0
13274,Female,North,Pro,Paypal,14.0,92,2.0,107.62,1
13275,Non-Binary,South,Pro,E-wallet,21.0,39,1.0,64.19,0
13276,Non-Binary,West,Pro,Crypto,51.0,179,2.0,42.24,1
13277,Non-Binary,North,Basic,Credit card,16.0,131,1.0,34.16,1
13278,Female,South,Basic,Paypal,24.0,130,2.0,61.52,1
13279,Male,North,Basic,Credit card,19.0,140,2.0,39.33,1
13280,Female,North,Pro,Credit card,31.0,20,3.0,4.34,0
13281,Female,West,Plus,Credit card,,7,3.0,189.51,0
13282,Male,West,Basic,,29.0,119,1.0,87.64,1
13283,Non-Binary,South,Basic,Paypal,52.0,109,4.0,68.74,1
13284,Non-Binary,West,Basic,E-wallet,22.0,128,1.0,80.04,1
13285,Female,West,Plus,Credit card,32.0,13,1.0,202.98,1
13286,Male,East,Pro,E-wallet,37.0,75,2.0,84.94,0
13287,Male,East,Basic,Paypal,24.0,35,2.0,22.68,1
13288,Non-Binary,South,Plus,Paypal,,149,2.0,184.2,1
13289,Unknown,West,Plus,E-wallet,30.0,116,0.0,170.87,1
13290,Male,South,Basic,E-wallet,37.0,163,1.0,57.61,1
13291,Male,East,Plus,Credit card,32.0,44,2.0,135.72,0
13292,Non-Binary,East,Basic,E-wallet,13.0,143,1.0,26.11,1
13293,Male,East,Basic,E-wallet,47.0,10,3.0,49.21,0
13294,Female,South,Basic,Crypto,,66,0.0,41.83,1
13295,Unknown,West,Plus,Credit card,32.0,97,4.0,88.61,1
13296,Male,North,Pro,Credit card,25.0,152,1.0,145.49,1
13297,Female,West,Basic,Paypal,,89,0.0,101.84,1
13298,Male,South,Plus,E-wallet,52.0,158,0.0,143.24,1
13299,Male,East,Basic,Crypto,32.0,112,3.0,7.01,0
13300,Non-Binary,North,Pro,Paypal,31.0,89,2.0,61.53,1
13301,Female,South,Pro,Crypto,33.0,88,-1.0,76.96,1
13302,Unknown,East,Basic,Credit card,17.0,10,2.0,,0
13303,Female,South,Basic,E-wallet,31.0,79,3.0,6.1,1
13304,Male,North,Plus,Crypto,51.0,83,2.0,238.01,0
13305,Male,East,Basic,Paypal,32.0,105,1.0,41.66,1
13306,Male,West,Pro,Credit card,23.0,115,2.0,116.24,1
13307,Male,South,Pro,Crypto,38.0,165,0.0,125.71,1
13308,Male,North,Pro,Crypto,27.0,1,4.0,133.49,0
13309,Male,West,Basic,Paypal,33.0,53,3.0,57.99,1
13310,Female,North,Basic,Crypto,21.0,92,0.0,24.69,1
13311,Female,South,Basic,Credit card,23.0,6,0.0,28.54,1
13312,Female,North,Plus,Crypto,41.0,176,1.0,-10.0,1
13313,Female,East,Basic,E-wallet,35.0,39,1.0,74.32,0
13314,Male,North,Basic,,26.0,44,3.0,0.0,1
13315,Male,South,Plus,Paypal,35.0,131,2.0,214.65,1
13316,Female,East,Pro,E-wallet,27.0,106,2.0,178.23,1
13317,Female,North,Basic,E-wallet,26.0,33,3.0,11.68,1
13318,Male,North,Plus,Crypto,45.0,7,1.0,160.63,0
13319,Non-Binary,East,Pro,Credit card,41.0,31,2.0,128.63,1
13320,Female,West,Basic,Credit card,33.0,145,0.0,0.0,1
13321,Female,West,Basic,Crypto,35.0,167,1.0,49.97,1
13322,Male,East,Pro,E-wallet,,74,4.0,100.81,1
13323,Female,North,Pro,Crypto,,36,1.0,18.23,1
13324,Female,West,Basic,,26.0,35,1.0,0.0,1
13325,Female,East,Basic,E-wallet,42.0,9,2.0,113.32,1
13326,Female,South,Basic,E-wallet,37.0,69,2.0,48.0,1
13327,Non-Binary,North,Pro,Credit card,31.0,117,2.0,96.41,0
13328,Female,South,Basic,Paypal,29.0,161,0.0,,1
13329,Male,North,Basic,Credit card,42.0,94,3.0,94.66,1
13330,Female,West,Pro,E-wallet,32.0,71,2.0,36.36,1
13331,Female,South,Pro,Crypto,27.0,144,2.0,66.14,1
13332,Female,South,Pro,Crypto,30.0,122,0.0,76.99,0
13333,Male,East,Basic,E-wallet,41.0,60,3.0,50.28,1
13334,Male,West,Basic,Paypal,17.0,145,4.0,0.0,1
13335,Non-Binary,West,Basic,Credit card,,35,1.0,117.99,0
13336,Female,North,Plus,Credit card,44.0,160,2.0,79.6,1
13337,Unknown,East,Pro,E-wallet,32.0,150,0.0,21.14,1
13338,Female,East,Basic,E-wallet,36.0,37,3.0,13.04,1
13339,Female,North,Basic,Paypal,44.0,157,2.0,39.02,1
13340,Female,South,Pro,Credit card,42.0,143,4.0,179.44,0
13341,Non-Binary,North,Pro,Paypal,29.0,103,2.0,98.87,1
13342,Female,North,Basic,Credit card,32.0,91,2.0,43.45,0
13343,Female,North,Plus,Paypal,43.0,5,1.0,195.82,0
13344,Male,East,Pro,Paypal,43.0,132,2.0,88.27,1
13345,Female,North,Pro,Paypal,33.0,91,2.0,78.19,1
13346,Female,North,Plus,Crypto,33.0,0,1.0,140.0,1
13347,Male,North,Pro,Crypto,36.0,13,1.0,85.82,1
13348,Male,West,Pro,,47.0,82,2.0,140.66,1
13349,Male,South,Plus,Credit card,,30,4.0,149.36,1
13350,Male,South,Basic,Paypal,40.0,178,2.0,25.13,1
13351,Male,South,Basic,E-wallet,23.0,120,2.0,12.46,1
13352,Female,South,Plus,E-wallet,31.0,78,1.0,156.06,0
13353,Unknown,East,Pro,Credit card,31.0,146,3.0,104.23,1
13354,Female,East,Plus,Credit card,48.0,101,1.0,117.84,1
13355,Male,North,Basic,E-wallet,31.0,31,1.0,60.25,1
13356,Male,East,Pro,Paypal,46.0,56,0.0,92.28,1
13357,Female,South,Basic,Crypto,28.0,30,2.0,57.44,0
13358,Male,West,Pro,Credit card,29.0,57,3.0,113.07,0
13359,Non-Binary,North,Basic,Credit card,38.0,153,1.0,0.0,1
13360,Female,North,Basic,,49.0,47,3.0,15.35,1
13361,Female,South,Basic,,,122,0.0,0.0,1
13362,Male,South,Pro,Crypto,8.0,40,1.0,63.08,0
13363,Female,South,Basic,Paypal,18.0,152,1.0,17.65,0
13364,Male,East,Basic,Paypal,,174,0.0,99.14,1
13365,Unknown,North,Basic,,19.0,120,0.0,58.03,1
13366,Female,South,Basic,Credit card,,60,1.0,0.0,1
